date,text,url
03/30/2020,"Taipei, March 30 (CNA) Taiwan confirmed eight new infections of COVID-19 coronavirus and another two deaths, which brought its total number of confirmed cases to 306 and its death toll to five, according to the Central Epidemic Command Center (CECC).The two latest fatalities were a woman in her 50s, and a man in his 60s with a history of recent travel to Spain, said Health Minister Chen Shih-chung (陳時中), who also heads the CECC.The woman suffered from diabetes and cardiovascular disease and was admitted to hospital in northern Taiwan on Feb. 14 with low blood pressure, Chen said.While in hospital, she developed a fever, cough and sore throat on Feb. 21 and tested positive for COVID-19 on Feb. 28, after which she was put in a negative pressure isolation room, according to the CECC.She was one of the nine patients in a cluster infection at the hospital, where nurses, a janitor and other patients have contracted the disease, the CECC said.In the case of the male patient who died, he had visited Spain with a tour group March 12-20 and tested positive for the coronavirus on March 23 after he returned to Taiwan with a cough and fever.Meanwhile, among the eight new COVID-19 cases confirmed Monday, seven are imported, Chen said.The patients deemed to have contracted COVID-19 overseas returned to Taiwan in the period March 2-22 and reported that their symptoms started between March 6 and 26, the CECC said.The countries they had visited were the United Kingdom, the United States, the Philippines and Egypt, according to the CECC.One of the cases is believed to be part of a cluster of seven infections among Taiwanese students who were at the same school in the U.K., the CECC said.The one locally transmitted case is a 5-year-old boy whose father was confirmed earlier to have the disease (Case 269), Chen said.The child's kindergarten class will be suspended for 14 days, and 17 people with whom he is known to have had contact will be closely monitored by health authorities, Chen said.As of Monday, 262 of the 306 confirmed cases in Taiwan had been classified as imported, Chen said.Currently, 39 of the 306 coronavirus patients in Taiwan have been released from quarantine, while five have died. The others are still in negative pressure rooms in hospitals but are all in a relatively stable condition, according to the CECC.Globally, over 703,185 COVID-19 cases and at least 33,434 deaths had been reported in 177 countries/territories worldwide, as of Monday, the CECC said.(By Chen Wei-ting and Joseph Yeh) Enditem/pc",https://focustaiwan.tw/society/202003300014
03/30/2020,"TAIPEI (Taiwan News) — Former Taiwan Premier Hau Pei-tsun ( 郝柏村 ) died at the age of 101 at the Tai-Service General Hospital in Nei Hu District, Taipei on Monday (March 30).

The former top general, born in Jiangsu Province in 1919, enrolled in the R.O.C. Military Academy in 1935. During the early years of World War II, he participated in the Guangzhou Battle (廣州戰役) against the Japanese, and he later fought them again with the Chinese Expeditionary Force from 1942 to 1945, the Liberty Times reported.

In 1949, he came to Taiwan with the retreating Nationalist Party’s (KMT) troops. In 1958, when the August 23 Artillery Battle broke out, Hau was the division commander of the Army responsible for defending Little Kinmen, also called Lieyu. After the battle was over, he was awarded medals for successful defense of the islet.

Hau was promoted to the rank of four-star general by then President Chiang Ching-kuo (蔣經國) and tapped as Chief of the General Staff in 1981, a post he held for eight years, longer than any other top general in that position.

After Lee Teng-hui (李登輝) became president of Taiwan in 1988, Hau was promoted to the position of minister of national defense in 1989 and then premier in 1990. The new premier’s assumption of office drew protests from the opposition Democratic Progressive Party (DPP), which was opposed to ""using a serviceman to interfere with politics.” Hau resigned as premier in 1993.

However, Lee later revealed that his secret intention in tapping Hau as premier was to make him retire from the military and end his power over that institution.

Hau exited the KMT in 1995 and became Lin Yang-kang’s (林洋港) running mate in the country’s first direct presidential election in 1996. They were defeated by Lee, who won reelection. Hau’s KMT membership was voluntarily restored by the party in 2005.

Hau became a Christian and was baptized at the age of 98. He was hospitalized at the Tai-Service General Hospital in April last year, and he died Monday from stroke-induced multiple organ dysfunction syndrome.

Hau is survived by his son, former Taipei Mayor Hau Lung-bin (郝龍斌).",https://www.taiwannews.com.tw/en/news/3907313
03/30/2020,"Taipei, March 30 (CNA) Taiwan needs to increase testing and implement social distancing regulations to slow the spread of the COVID-19 coronavirus, public health experts said Monday at a weekly press conference.The number of COVID-19 cases in Taiwan has been relatively low because the government imposed travel restrictions early, but new measures are now necessary to flatten the curve before the infections reach 1,000, said Chan Chang-chuan (詹長權), dean of National Taiwan University's College of Public Health (NTUCPH).Furthermore, the country's quarantine measures will be more effective if they are combined with increased testing, Chan said at the press conference at NTUCPH in Taipei.Also speaking at the press event, NTUCPH Vice Dean Chen Hsiu-hsi (陳秀熙) said Taiwan should expand COVID-19 testing to include everyone arriving from abroad and members of the communities in which infections have been confirmed.""It is only through testing that we can find all the infections lurking in the corners of society,"" Chan said. ""We are not hunting for the infected, but instead we are looking for the virus so we can stop its transmission.""The issue of testing came to the fore last weekend, when Taiwan reported 31 new COVID-19 cases, including a man in his 50s who developed symptoms as far back as Feb. 28 but was not tested during his many visits to the doctor, apparently because he had no recent history of overseas travel.It was not until March 26 when he went to the hospital with severe breathing difficulty and a fever that he was suspected of having COVID-19, and he was confirmed on March 28, the Central Epidemic Command Center (CECC) said in a news briefing Sunday.The patient has an underlying chronic respiratory illness, the CECC said.Meanwhile, NTUCPH professor Lin Hsien-ho (林先和) said at Monday's press conference that social distancing regulations are also important in the efforts to slow the spread of COVID-19.Unlike SARS in 2003, COVID-19 causes only mild symptoms in more than half of the patients, and many are asymptomatic in the early stages of the infection, Lin said.He suggested the implementation of social distancing regulations that would limit physical interaction between people and keep them at least two meters apart in public spaces.Citing Singapore's measures, he said markers can be placed on escalators and in queues to guide people on the distance that must be maintained.At a legislative hearing Monday, Deputy Health Minister Hsueh Jui-yuan (薛瑞元) said regulations for social distancing are currently being planned and will be implemented in the three phases -- setting guidelines and building a general consensus, promoting the policy through counseling and education, and imposing fines for non-compliance.On Monday, Taiwan reported eight new COVID-19 infections and another two deaths, bringing its total number of cases to 306 and its fatalities to five, since the coronavirus emerged in China at the end of last year.(By William Yen) Enditem/pc",https://focustaiwan.tw/society/202003300016
03/30/2020,"Taipei, March 30 (CNA) Jean-François Cesarini, a member of the French National Assembly and chairman of its Taiwan-France Friendship Group who died of cancer Sunday at the age of 49, was remembered by political figures in Taiwan on Monday for his support for Taiwan.In an English-language Twitter post, President Tsai Ing-wen (蔡英文) praised Cesarini as an ""outspoken supporter of Taiwan's international participation"" who ""will always be remembered as a man of character, courage & conviction.""Former Legislative Speaker Su Jia-chyuan (蘇嘉全), meanwhile, called the late MP -- who was elected in 2017 as a member of France's governing En Marche party -- a ""friend, a defender of Taiwan-France relations and a relentless warrior.""In a Facebook post, Su said that in July 2018 Cesarini set a precedent in the two countries' relations by inviting him to visit the French parliament in his official capacity as speaker.Following that visit, Cesarini wrote a song titled ""Taiwan,"" in which he praised Taiwan as a country with which France shared universal human values, despite geographical and cultural differences.When Cesarini traveled to Taiwan in September 2019, Su invited him to visit not only the Legislative Yuan but also Su's hometown in Pingtung County to ""experience the warmth and beauty of southern Taiwan,"" Su said.Cesarini once described Taiwan as ""France's proud democratic brother in Asia,"" Su recalled, and he said that in light of the French parliamentarian's contributions to Taiwan, ""Chairman Cesarini is likewise a brother to the Taiwanese people.""Describing his friend as a ""warrior"" in both his fight for democracy and against his illness, Su said he hoped the MP's spirit would continue to inspire friendship and strong diplomatic ties between Taiwan and France.""Goodbye, my friend,"" Su wrote, adding that he would always remember Cesarini's smile and his ""moving"" song paying tribute to Taiwan.(By Fan Cheng-hsiang and Matthew Mazzetta) Enditem/ls",https://focustaiwan.tw/politics/202003300020
03/30/2020,"Taipei, March 30 (CNA) A high-ranking official at Taiwan's Tourism Bureau was demoted Monday for official misconduct that led to one of his colleagues becoming infected with the novel coronavirus disease (COVID-19).The official was removed from his position and will be transferred to a lower position pending an investigation into the case, the bureau said in a statement.According to the bureau, the official asked a Tourism Bureau staffer working at a Taoyuan International Airport visitor information center to meet and tend to his son, who was returning from the Philippines on March 20, while the son was waiting to be picked up by the official.Both the son, who is in his 20s, and the airport staffer were confirmed to have contracted the virus on March 28, and have been identified by the Central Epidemic Command Center (CECC) as case No. 277 and No. 269, respectively.Since the airport staffer had no recent travel history, it was highly likely that he was infected by the official's son because the two had coffee together at the airport, the CECC said.Even worse, the five-year-old son of the airport staffer was confirmed as having the disease Monday, resulting in the suspension of his kindergarten for 14 days and home isolation for 17 people the five-year-old came in contact with, the CECC said.The bureau found that the airport staffer met the official's son in the control area as soon as the son got off the plane and accompanied him to the arrival lounge, which did not follow the bureau's standard operating procedures, the bureau said.The fact that the two lingered at the airport to wait for the official was inappropriate as that increased the risk of infecting other people, a violation of disease control measures, according to the bureau.It also determined that the official, who has not developed COVID-19 symptoms, drove to the airport to pick up his son during work hours after notifying his supervisor verbally that he was heading out of the office rather than taking formal leave, a violation of Tourism Bureau rules.The relationship between the official and the airport staffer was not immediately clear, with some local media saying the high-ranking official directed the staffer to help as a subordinate and others saying the two were friends.In an interview with Apple Daily, the official described the airport staffer as a colleague he has known for a long time who also knows his son and said he simply asked his colleague as a friend to check on his son.The incident also raised concerns as the official, despite learning that his son developed symptoms on March 22, still attended a meeting with other officials such as Transportation Minister Lin Chia-lung (林佳龍) and Deputy Minister Wang Kwo-tsai (王國材).But Health Minister Chen Shih-chung (陳時中), who also heads the CECC, said there are no plans to test the official as he has not developed related symptoms and started home isolation after his son tested positive.The Transportation Ministry said it has been checking the official's itinerary over the past week to see if the official could have possibly infected others.(By Wang Shu-fen and Lee Hsin-Yin) Enditem/ls",https://focustaiwan.tw/society/202003300024
03/30/2020,"Taipei, March 30 (CNA) Taiwan's Yulon Motor Co. said Monday it will draw on its retained earnings and cut its paid-in capital to offset the company's heavy losses in 2019.In a widely expected move, the company's board of directors resolved on Monday to use NT$15.15 billion (US$500.1 million) in retained earnings and cut its paid-in capital by NT$5.73 billion, or 36.4 percent, to NT$10 billion, to offset its 2019 loss of NT$24.47 billion, or a loss per share of NT$15.55.The company's shares were not traded in the Taiwan Stock Exchange (TWSE) on Monday after Yulon said it had received TWSE permission to halt trading until Tuesday, pending the release of material information.Lilian Chen (嚴陳莉蓮), who took over as Yulon chairperson following the death of her husband, Kenneth Yen (嚴凱泰), in 2018, has pursued a range of fiscal reforms during her tenure.Among them was recognizing impairment losses on the company's auto manufacturing subsidiaries Luxgen Motors and Dongfeng Yulon and the R&D venture Hua-chuang Automobile Information Technical Center Co.She has also moved to recognize losses stemming from design changes to a redevelopment of the company's former factory complex in Xindian District in New Taipei.While the moves have resulted in major annual losses for the auto conglomerate, they will result in a leaner, more efficient financial structure, according to the company's leadership.(By Han Ting-ting and Matthew Mazzetta) Enditem/ls",https://focustaiwan.tw/business/202003300028
03/31/2020,"Taipei, March 31 (CNA) The Central Epidemic Command Center (CECC) on Tuesday recommended that people in Taiwan stay at least one meter apart outdoors and 1.5 meters apart indoors to help contain the COVID-19 outbreak that has spread across the world.People are advised to wear a surgical mask if they are unable to maintain a safe distance, in particular when using modes of public transportation such as buses or subways, said Health Minister Chen Shih-chung (陳時中), who heads the CECC.The CECC was also to hold a meeting later Tuesday to come up with more concrete guidelines on social distancing, and the results should be released later this week, according to Chen.He stressed, however, that the guidelines are only recommendations, and people who fail to keep safe distances from one another will not be punished for the time being.The CECC will closely watch how well people follow social distancing guidelines for a period of time and will consider imposing punishments should ""severe violations"" be reported in the future, he said.Social distancing has been implemented by governments around the world to curb COVID-19 as the number of infections continues to rise.Last week, the CECC recommended the cancellation of mass gatherings of more than 100 people indoors and 500 people outdoors to help stop the spread of COVID-19 in Taiwan.Taiwan recorded 16 new infections on Tuesday, bringing the total confirmed cases to 322 with five deaths since the coronavirus emerged in China at the end of last year, according to CECC statistics.A total of 263 of those cases, mostly involving people who contracted the disease overseas, have emerged since March 15, when Taiwan only had 59 confirmed cases.(By Chen Wei-ting and Joseph Yeh) Enditem/ls",https://focustaiwan.tw/society/202003310010
03/31/2020,"TAIPEI (Taiwan News) — As COVID-19 ravages the world, the Taipei 101 Shopping Mall announced on Monday night that it will shorten its daily operation hours to 12 – 9 p.m. in order to save costs, starting on April 6 after the Tomb Sweeping Holiday.

The Taipei 101 Shopping Mall, in the lower floors of the iconic tower, is home to many international luxury brands and restaurants representing a range of cuisines from around the world.

As for the Jason's supermarket on floor B1, its hours will remain the same: from 9 a.m. to 9 p.m. However, the opening hours of the restaurants will be changed to 12 p.m. – 9 p.m., with some flexibility depending on the business, the Liberty Times reported.

Restaurants in the Taipei 101 Shopping Mall have reportedly encountered hardship as the number of office workers in the building and visitors to the attraction have dropped significantly.

The Liberty Times quoted Taipei 101 as saying that the shopping mall is also cutting back hours for sake of workers’ health.",https://www.taiwannews.com.tw/en/news/3907884
03/31/2020,"TAIPEI (Taiwan News) — President Tsai Ing-wen (蔡英文) has tapped former Democratic Progressive Party (DPP) Legislator Hsiao Bi-khim (蕭美琴) as a member of the National Security Council’s (NSC) advisory board.

Hsiao will take office on Wednesday (April 1).

Presidential Office spokesman Xavier Chang (張惇涵) said in a statement on Tuesday that Tsai decided to appoint Hsiao to the NSC position in the hope that her work will strengthen Taiwan’s participation in the international community and its ability to respond to world affairs. President Tsai believes that Hsiao will be able to help the president advance various international policy goals, Chang said.

Chang added that Hsiao has a deep understanding of international affairs from her longtime involvement in Taiwan’s dealings with other countries, especially in the areas of Taiwan-US relations, political party diplomacy, and parliamentary diplomacy.

The spokesman went on to mention that Hsiao is a four-term legislator who has over 10 years experience on the Foreign and National Defense Committee as well as serving her constituents, which will make her even more suitable for the position. Hsiao was defeated in a legislative election earlier this year, and since then there has been speculation that she would be appointed to an important position in the central government.

In recent times, when the world is grappling with COVID-19, it’s even more necessary for Taiwan to have its finger on the pulse of political and economic changes both at home and abroad, Chang said. It’s especially important to strengthen cooperation with like-minded countries, facilitate Taiwan’s international communication, continue to develop Taiwan-US relations, and increase exchanges and dialogue with countries in the Indo-Pacific region, the spokesman added.",https://www.taiwannews.com.tw/en/news/3908079
03/31/2020,"Taipei, March 31 (CNA) A project to electrify the railway system in Taiwan, which will allow express train travel around the island, is about to enter the final phase and will be completed by the end of the year, the Railway Bureau said Tuesday.The next phase of the project will be carried out April 6 to Dec. 15 on a section of Taiwan Railways Administration's (TRA) line in the south of the country, the bureau said.In that phase, work will commence on the electrification of the South Link Line segment between Fangliao Station in Pingtung County and Jhihben Station in Taitung, the bureau said.The major challenge is that the work will have to be carried out late at night to avoid interruptions of the regular train service, the bureau said.When the project is completed at yearend, passengers will be able to travel on the TRA's express trains around Taiwan, going along the east and west coasts and crossing at the northern and southern ends of the island.The electrification of two other sections of the project -- between Chaozhou and Fangliao stations and from Jhihben to Taitung stations -- has already been completed.The NT$27.6 billion (US$916 million) electrification project, which started in 2013, will reduce train travel between Kaohsiung and Taitung from two hours to 90 minutes, according to the bureau.(By Lee Hsin-Yin) Enditem/pc",https://focustaiwan.tw/society/202003310019
03/31/2020,"TAIPEI (Taiwan News) — Dr. Takeshi Kasai, World Health Organization (WHO) regional director of the Western Pacific, warned Tuesday (March 31) that the Wuhan coronavirus (COVID-19) pandemic in Asia-Pacific is ""far from over.""

Although the current situation in most of Asia is not as severe as in Europe and the U.S., Kasai said during a virtual media briefing that there will most likely be large-scale community transmissions in Eastern countries as well. He added that all the preventive measures being adopted are only buying time for Asian countries to prepare for the inevitable escalation of the outbreak.

The Japanese doctor emphasized that these measures ""will not make the risk go away"" as long as the pandemic continues. He went on to predict that the battle against the coronavirus will last longer than expected and that no nation should let its guard down, reported CNA.

Kasai warned that countries that have seen a decline in their number of COVID-19 cases should continue to monitor the health of all their citizens and prevent the virus from surging back. He said the global health authorities will continue to provide assistance to areas with limited resources, such as the Pacific Islands.

According to Reuters, WHO Technical Adviser Matthew Griffith also pointed out that no countries are safe at this point. He said ""importation remains a concern"" and that travelers are the main channel through which the coronavirus is spreading across the globe.",https://www.taiwannews.com.tw/en/news/3907815
03/31/2020,"Taipei, March 31 (CNA) The Taiwan government's response to the COVID-19 coronavirus pandemic could reach as much as NT$1 trillion (US$33 billion), Premier Su Tseng-chang (蘇貞昌) told a legislative hearing on Tuesday.Such a figure would more adequately reflect the global nature of the crisis than the NT$60 billion special budget the Executive Yuan proposed in February, when the impact of the COVID-19 outbreak was mainly limited to China, Su said.In an interpellation session at the Legislative Yuan, opposition Kuomintang (KMT) Legislator Lee De-wei (李德維) asked Su to detail the timing and scale of response measures being planned by the government, inquiring whether it would seek anything on the scale of Singapore's recently announced S$48 billion (US$33.65 billion) stimulus plan.""The overall scale will likely be around NT$1 trillion,"" Su said, arguing that the size of various countries' response measures will vary based on a variety of factors.In the United States, for example, people use private, rather than public insurance, while Taiwan uses the National Health Insurance program. Differences in countries' circumstances or overall sizes mean their responses will vary, he said.More specifically, Su said, the government will reallocate NT$40 billion in existing funds to tackle the crisis, which, combined with the earlier bill, would equal NT$100 billion.Beyond that, Taiwan's Central Bank could inject up to NT$200 billion into the market, while other public funds could contribute NT$400 billion, he said, with total public expenditure of NT$1 trillion possible, based on how the COVID-19 pandemic plays out.Executive Yuan spokesperson Kolas Yotaka re-emphasized the NT$1 trillion figure during an interview later that day, noting that the expenditure would amount to around 5 percent of Taiwan's GDP.In addition to the NT$60 billion special budget and the NT$40 billion in fund reallocation requested by President Tsai Ing-wen (蔡英文), the Central Bank, postal savings system and state-owned banks have also authorized financing of up to NT$700 billion, Kolas said.The government also plans to request another NT$100 billion via special budget, she said, adding that it will make a formal proposal in the ""near term.""While the government is still holding talks on the allocation of stimulus funds, ideas under consideration include cash payments to private citizens, as well as bailouts for the restaurant, aviation, transportation, tourism and hotel industries, she said.(By Chen Chun-hua, Ku Chuan and Matthew Mazzetta) Enditem/J",https://focustaiwan.tw/politics/202003310025
03/31/2020,"Taipei, March 31 (CNA) Several prosecutors in Taiwan voiced support for decriminalizing adultery on Tuesday as Taiwan's Constitutional Court was hearing arguments that treating adultery as a crime is unconstitutional.Eighteen judges and a defendant in an adultery case have asked the court several times over the years for a constitutional interpretation of Article 239 of the Criminal Code, and the court finally agreed to hear the case on Tuesday.The article stipulates that a married person who commits adultery and the other party to the adultery shall be sentenced to prison for less than one year, but there can be no trial without a complaint from the alleged victim.A head prosecutor, who spoke to CNA on condition of anonymity, said that while it may seem Article 239 is necessary to keep families intact, in reality, it does not help reduce divorce rates.Considering that the court proceedings also waste judicial resources and force spouses to confront each other in court, it is questionable whether criminalizing adultery is even necessary, he said.Another problem, the source said, is that judges often require alleged victims to prove their spouses had sex with a third party, which can force complainants to violate privacy laws when trying to collect evidence.If the complainant is then counter-sued for violating privacy laws, the question of who is actually punished during court proceedings for adultery becomes murky, he said.Another head prosecutor told CNA that the punishment for committing adultery is meaningless, as the sentence imposed is almost always commutable to a fine.""How could a change in one's feelings possibly be altered by a fine of some hundreds of thousands of dollars?"" she questioned, adding that a verdict could not help rebuild a relationship when it is already broken beyond repair.Meanwhile, a head prosecutor at the Ministry of Justice (MOJ) told CNA that Taiwanese society has yet come to a consensus over whether to decriminalize adultery.The most recent government-led public opinion poll on the topic was posted on an Executive Yuan website in 2016, according to Lin Ying-tzu (林映姿).A total of 10,755 people participated, with 85 percent of them opposed to the decriminalization of adultery, Lin said, while a Taiwanese Public Opinion Foundation poll in 2017 found that 69 percent of people were opposed.Lin said most people seem to be opposed to the idea of decriminalizing adultery based on social morality and may find it hard to accept if the law were immediately abolished.The Coalition for the Happiness of our Next Generation, a nongovernmental organization that led the charge against same-sex marriage in referendums held in November 2018, said it opposed decriminalization of adultery.The group argued in a statement that the law ""strengthens people's respect of marriage and protects the institution of marriage and the family.""The group rejected the argument that the article should be abolished if it fails in its stated purpose to deter people from committing adultery.""If we follow this logic, then we should also abolish homicide-related laws if they cannot prevent people from committing murder,"" it said.(By Hsiao Po-wen, Liu Shih-i, Chang Hsiung-feng, and Chiang Yi-ching) Enditem/ls",https://focustaiwan.tw/society/202003310017
04/1/2020,"Taipei, April 1 (CNA) A death row inmate was executed Wednesday in Taiwan, less than a year after he was convicted of killing six people by setting fire to his home.Minister of Justice Tsai Ching-hsiang (蔡清祥) said he signed the order, and the death sentence was carried out Wednesday afternoon in New Taipei.The 53-year-old inmate Weng Jen-hsien (翁仁賢) was sentenced to death by the Supreme Court on July 10, 2019 after he was convicted in the deaths of his parents, their caregiver, his niece and nephew, and the latter's wife.According to the court, Weng set fire to his home in Taoyuan City's Longtan District on Feb. 7, 2016 after a family feud, and the six died in the blaze, while four other relatives sustained injuries.Currently, there are 39 inmates on death row in Taiwan, and the last execution before Weng's was on Aug. 31, 2018.It was Taiwan's second execution of a prisoner since President Tsai Ing-wen (蔡英文) of the Democratic Progressive Party took office in 2016.Prior to that, in the eight years of the previous administration led by then President Ma Ying-jeou (馬英九) of the Kuomintang, 33 death row inmates were executed.(By Joseph Yeh) Enditem/pc",https://focustaiwan.tw/society/202004010020
04/1/2020,"Taipei, April 1 (CNA) Restaurants across Taiwan are reorganizing their spaces to comply with the social distancing guidelines issued Tuesday by Taiwan's Central Epidemic Command Center (CECC) as part of the country's efforts to contain the COVID-19 coronavirus.In keeping with the CECC's advice that people should keep a distance of at least 1.5 meters from each other indoors and at least one meter outdoors, two major restaurant chains said they will now leave an extra space between customers at their tables.With a space the width of an empty seat between customers, their restaurant tables will each seat half as many people as before, Wowprime Corp. and Feastogether Corporation said.Furthermore, Wowprime said, it will ask its 280 restaurants to rearrange the space between tables to comply with the CECC's social distancing regulations.The CECC announced the guidelines Tuesday and expanded on them Wednesday, saying that if businesses cannot implement the social distancing rules, they should close temporarily.Following the announcement, several other restaurants said they were preparing to make adjustments. They include TTFB Company Limited, famous in Taiwan for its Thai cuisine; Brasserie, a buffet restaurant at the Regent Hotel; and Hi-Lai Foods Inc.A few others, however, expressed worry that the new social distancing regulations will cripple their business, which is already sluggish due to the COVID-19 pandemic.Tofo Restaurant Group said that while it would do its best to comply with the CECC's guidelines, it feared that its revenue would drop by half in these difficult times.Nonetheless, Tofo Restaurant said, it would not resort to furloughs or salary cuts for its employees but rather would try to boost its online orders and take-out sales.As restaurants and beverage shops are expected to be among the hardest hit businesses in the country due to the coronavirus, the Ministry of Economic Affairs (MOEA) has allocated NT$265 million (US$8.75 million) in bailout funds for that sector, in the ministry's NT$20.491 billion economic relief package.The funds will be used primarily to help restaurants shift to e-commerce and delivery platforms, the MOEA said, adding that eligible restaurants and retailers can apply from April 10 to go digital.(By Flor Wang and Chiang Ming-yen) Enditem/pc",https://focustaiwan.tw/society/202004010021
04/1/2020,"In line with a recent announcement by Taiwan’s Central Epidemic Command Center (CECC), restaurants across Taiwan are starting to come on board with the concept of ‘social distancing’ albeit slowly.

Requirements to maintain a personal space of 1.5 metres from others when indoors have now seen at least two major domestic restaurant groups adopt new policies.

A number of others, however, have pushed back against the government’s latest effort to help stem the spread of the COVID-19 pandemic.

Typically referring to potential loss of income should customers be forced to sit apart, those reluctant to follow the guidelines can apply for government help in shifting their services to delivery based operations from Friday, April 10th.

As part of a package aimed at helping those most affected by the pandemic the central government’s Ministry of Economic Affairs (MOEA) last month set aside NT $265 million for such purposes.

First issued on Tuesday before being expanded on Wednesday, the CECC guidelines also stated that restaurants or similar facilities should close their doors for a while should they not be able to follow the social distancing concept.

No penalties for non-compliance of the rules have yet been made public as far as can be ascertained.

Social distancing spacing in outdoor areas should be maintained at a distance of one metre according to the CECC.

Similar measures to bring social distancing to the fore are already in place at other places of business across Taiwan.

On the first day of the four day Tomb Sweeping holidays, the busy domestic terminal at Songshan Airport in Taipei saw passengers generally observing the rules as determined by prominent floor stickers in check in and baggage check areas.",https://thetaiwantimes.com/taiwanese-restaurants-looking-at-social-distancing/2029
04/1/2020,"TAIPEI (Taiwan News) — People should stay home during the April 2-5 Tomb Sweeping Holiday to avoid the risk of mass coronavirus infections, Vice President-elect William Lai (賴清德) said Wednesday (April 1).

Taiwan has confirmed 329 infections, including five deaths, but fears have emerged that the holiday period, when Taiwanese visit the graves of their loved ones and travel around the country, may cause the epidemic to expand.

In a message on his Facebook page, Lai said that these are extraordinary times, so virus prevention should come first. Ancestors will understand the intention of relatives without the latter having to visit their graves, Newstalk reported.

A high number of people returning to Taiwan and meeting relatives for traditional holiday activities may pose a new challenge in the fight against the Wuhan coronavirus (COVID-19), according to Lai. He called on those coming in from overseas to respect regulations and to stay in quarantine for 14 days, while other members of the public should avoid crowded locations and practice social distancing.

More cities around the world are announcing lockdowns, which shows that the coronavirus pandemic is still developing, and people should not let their guard down, Lai said.",https://www.taiwannews.com.tw/en/news/3908626
04/1/2020,"Taipei, April 1 (CNA) Shares in Taiwan moved lower Wednesday to close below 9,700 points, as investors grew more cautious about the spread of the COVID-19 coronavirus during the upcoming Tomb Sweeping Festival, dealers said.Selling was seen across the board in most sectors, led by contract chipmaker Taiwan Semiconductor Manufacturing Co. (TSMC), the most heavily weighted stock on the local market, as investors were seeking to hold onto cash due to the global uncertainty caused by the COVID-19 pandemic, dealers said.The weighted index on the Taiwan Stock Exchange (Taiex) ended down 44.43 points, or 0.46 percent, at the day's low of 9,663.63, after coming off a high of 9,736.00. Turnover totaled NT$117.37 billion (US$3.88 billion) during the session.The market opened up 0.19 percent on follow-through buying from the previous session, when the Taiex closed up 0.82 percent, but it soon fell into see-saw trading for most of the session, dealers said.The local main board came under increasing downward pressure late in the trading session, with selling in TSMC and other large tech heavyweights triggered by a 400-point drop on the Dow Jones Industrial Average overnight, pushing the Taiex down to the day's low at the end of the session, they said.""The global equity market remained volatile, as the coronavirus showed no signs of abating any time soon,"" Hua Nan Securities analyst Kevin Su said. ""A dive in Dow futures points to a rough start of the spot market later in the day.""Meanwhile, with the approach of the April 2-5 Tomb Sweeping Festival in Taiwan,, investors were cutting their holdings amid fears that the spread of COVID-19 would escalate during the holiday, Su said.The bellwether electronics sector was hit by worry about falling demand for tech gadgets as the coronavirus pandemic continues to take a toll on the global economy.TSMC, the world's largest contract chipmaker, fell 0.91 percent to close at the day's low of NT$271.50 amid late selling. Led by TSMC's losses, the bellwether electronics sector and semiconductor sub-index ended down 0.27 percent and 0.52 percent, respectively.Among other falling semiconductor stocks, integrated circuit packaging and testing services provider ASE Technology Holding Co. shed 2.39 percent to close at NT$57.20 also due to late selling.IC designer MediaTek Inc. bucked the downturn, rebounding 1.98 percent to end at NT$334.00 after dropping 2.67 percent Tuesday.Also in the tech sector, Largan Precision Co., a supplier of smartphone camera lenses to Apple Inc., fell 1.83 percent to close at the day's low of NT$3,670.00, but iPhone assembler Hon Hai Precision Industry edged up 0.14 percent to end at NT$70.00, bouncing back from a fall the previous day.""I think the selling in tech heavyweights came largely from foreign institutional investors, who needed cash to meet fund redemption back home amid volatility of the equity markets,"" Su said.According to Taiex data, foreign institutional investors sold a net NT$4.71 billion worth of shares on the main board Wednesday after a net sell of NT$5.81 billion on Tuesday. Su said the growing worry over the economic impact of the coronavirus pandemic sent old economy and financial stocks lower, with the cement sector falling 1.35 percent.Large-cap Taiwan Cement Corp. fell 1.27 percent to close at NT$39.00, and Asia Cement Corp. shed 2.03 percent to end at NT$38.60.Falling international crude oil prices sent ripples through the local petrochemical sector, with Formosa Chemicals & Fibre Corp. down 4.18 percent at NT$78.00 at the close, and Nan Ya Plastics Corp. ending 1.83 percent lower at NT$53.70.In the financial sector, which fell 0.69 percent, Mega Financial Holding Co. dropped 1.41 percent to close at NT$28.05, and Hua Nan Financial Holding Co. fell 1.39 percent to end at NT$17.80.""After the holiday, investors will need to pay close attention to the March sales reports, which could move the market when they're released,"" Su said.(By Frances Huang) Enditem/pc",https://focustaiwan.tw/business/202004010015
